area,codigo_programa,ies,nome_programa,inicio_mestrado,inicio_doutorado,conceito_atual,conceito_recomendado,conceito_ctc,conceito_rec,q2_q5,itens_q2_q5,itens_q3_q4,docentes_ano_2001_2003,docentes_ano_2004_2006,docentes_ano_2001_2006,Teses_2001_2003,Diss_2001_2003,Teses_2004_2006,Diss_2004_2006,Teses_2001_2006,Diss_2001_2006,di_te_2001_2003,di_te_2004_2006,di_te_2001_2006,egressos_mestrado_97_01,egr_m_tit_dou_97_01,n_esp_dout_97_01,escore_1,egressos_dout_97_03,egressos_doc_ppg_97_03,n_esp_doc_ppg_97_03,Escore_2,doc_ies_dif,perc_doc_dif_doc_ppg,bolsistas_prod,docentes,perc_bols_doc,Escore_3,DataHoraRegistro
3,24001015002P0,UFPB/J.P.,FÃSICA,1973.0,1980.0,5,5,5.0,,4.9,4.72,4.875,26,51,77,6,7,7,14,13.0,21.0,1.166666667,2.0,1.615384615,18.0,13.0,4.818,,11.0,2.0,3.188,,1.0,50.0,9.0,14.0,64.28571429,60.52533066,2023-11-29 15:41:58.762555
3,33001014011P5,UFSCAR,FÃSICA,1988.0,1991.0,5,5,5.0,5.0,4.6,4.611052632,4.818421053,56,76,132,22,15,25,16,47.0,31.0,0.681818182,0.64,0.659574468,29.0,23.0,7.314,96.1904482,50.0,16.0,16.208,52.00404048,14.0,87.5,17.0,20.0,85.0,73.08986151,2023-11-29 15:41:58.762555
3,40004015011P4,UEM,FÃSICA,1997.0,,5,5,5.0,,4.6,4.475,4.8,23,32,55,0,27,0,33,0.0,60.0,,,,20.0,10.0,3.36,,,,,,,,7.0,10.0,70.0,63.49901887,2023-11-29 15:41:58.762555
3,53001010002P6,UNB,FÃSICA,1969.0,1990.0,5,5,5.0,,4.6,4.435,4.725,68,81,149,11,19,21,29,32.0,48.0,1.727272727,1.380952381,1.5,34.0,16.0,8.759,71.47533526,32.0,9.0,10.231,46.80928501,8.0,88.88888889,18.0,27.0,66.66666667,57.32098156,2023-11-29 15:41:58.762555
3,40001016020P4,UFPR,FÃSICA,1984.0,1994.0,5,5,5.0,,4.6,4.705,4.675,52,69,121,6,15,15,28,21.0,43.0,2.5,1.866666667,2.047619048,27.0,14.0,6.272,79.82477566,9.0,3.0,2.402,,2.0,66.66666667,16.0,21.0,76.19047619,65.67973009,2023-11-29 15:41:58.762555
3,23001011010P0,UFRN,FÃSICA,1986.0,1994.0,5,5,5.0,,4.5,4.44,4.675,54,54,108,13,15,10,19,23.0,34.0,1.153846154,1.9,1.47826087,23.0,8.0,5.596,62.33994259,24.0,3.0,7.332,18.96860551,2.0,66.66666667,12.0,18.0,66.66666667,65.74381689,2023-11-29 15:41:58.762555
3,41001010020P0,UFSC,FÃSICA,1988.0,1996.0,5,5,5.0,,4.6,4.465,4.6,62,66,128,8,16,14,21,22.0,37.0,2.0,1.5,1.681818182,36.0,12.0,9.151,59.37941654,10.0,1.0,2.513,,1.0,100.0,14.0,22.0,63.63636364,54.33855823,2023-11-29 15:41:58.762555
3,31005012002P6,PUC-RIO,FÃSICA,1965.0,1968.0,5,5,5.0,6.0,4.7,4.745,4.575,63,63,126,8,14,14,17,22.0,31.0,1.75,1.214285714,1.409090909,16.0,7.0,4.066,,27.0,6.0,9.441,33.67422005,5.0,83.33333333,11.0,20.0,55.0,57.23288745,2023-11-29 15:41:58.762555
3,40004015016P6,UEM,FÃSICA - UEM/UEL,,2000.0,5,4,4.0,4.0,4.5,4.42,4.7,37,37,74,4,0,19,0,23.0,0.0,0.0,0.0,0.0,,,,,4.0,0.0,0.66,,0.0,,8.0,13.0,61.53846154,57.7793168,2023-11-29 15:41:58.762555
3,31013015001P9,ON,ASTRONOMIA,1969.0,1975.0,5,4,4.0,4.0,4.3,3.92,4.0,38,51,89,6,8,5,7,11.0,15.0,1.333333333,1.4,1.363636364,24.0,12.0,7.533,66.23571736,28.0,6.0,9.881,31.998496,3.0,50.0,8.0,17.0,47.05882353,46.15710326,2023-11-29 15:41:58.762555
3,30001013005P7,UFES,FÃSICA,1992.0,2003.0,5,4,4.0,4.0,4.2,3.985,3.85,39,47,86,0,19,4,26,4.0,45.0,,6.5,11.25,31.0,6.0,7.452,44.85672222,,,,,,,8.0,16.0,50.0,48.48215253,2023-11-29 15:41:58.762555
3,31004016022P0,UERJ,FÃSICA,1997.0,2003.0,4,4,4.0,,4.0,4.24,4.225,68,100,168,0,10,0,23,0.0,33.0,,,,14.0,2.0,2.792,,,,,,,,13.0,32.0,40.625,42.85847165,2023-11-29 15:41:58.762555
3,33010013010P4,INPE,ASTROFÃSICA,1994.0,1994.0,4,4,4.0,4.0,4.3,4.325,4.175,29,63,92,3,3,4,13,7.0,16.0,1.0,3.25,2.285714286,12.0,6.0,3.419,,15.0,3.0,5.212,30.07860456,1.0,33.33333333,11.0,19.0,57.89473684,56.85560944,2023-11-29 15:41:58.762555
3,32005016008P7,UFJF,FÃSICA,1999.0,2006.0,4,4,4.0,,4.1,4.16,4.025,40,51,91,0,13,0,17,0.0,30.0,,,,6.0,1.0,0.642,,,,,,,,6.0,13.0,46.15384615,43.64696422,2023-11-29 15:41:58.762555
3,26001012002P6,UFAL,FÃSICA DA MATÃ‰RIA CONDENSADA,1992.0,1999.0,4,4,4.0,4.0,4.3,4.285,4.0,29,42,71,1,5,1,10,2.0,15.0,5.0,10.0,7.5,7.0,5.0,1.916,,3.0,0.0,0.495,,0.0,,8.0,12.0,66.66666667,56.43310496,2023-11-29 15:41:58.762555
3,42002010019P1,UFSM,FÃSICA,1994.0,1999.0,4,4,4.0,,3.4,3.83,3.95,46,55,101,3,19,16,24,19.0,43.0,6.333333333,1.5,2.263157895,30.0,11.0,7.383,63.8027359,3.0,2.0,0.642,,1.0,50.0,9.0,15.0,60.0,56.43310496,2023-11-29 15:41:58.762555
3,33004080051P4,UNESP/GUAR,FÃSICA,1990.0,1990.0,4,4,4.0,4.0,4.0,3.865,3.925,27,31,58,0,12,0,10,0.0,22.0,,,,22.0,9.0,4.364,,,,,,,,7.0,9.0,77.77777778,63.91870077,2023-11-29 15:41:58.762555
3,27001016008P7,FUFSE,FÃSICA,1994.0,2006.0,4,4,4.0,,3.8,4.1,3.85,28,41,69,0,10,0,23,0.0,33.0,,,,1.0,1.0,0.107,,,,,,,,2.0,14.0,14.28571429,12.65613794,2023-11-29 15:41:58.762555
3,32005016023P6,UFJF,FÃSICA  - UFV,,2006.0,4,4,4.0,,4.1,4.13,3.825,0,20,20,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,2023-11-29 15:41:58.762555
3,33011010001P5,ITA,FÃSICA,1961.0,1969.0,4,4,4.0,4.0,4.3,4.005,3.8,42,58,100,3,17,7,18,10.0,35.0,5.666666667,2.571428571,3.5,22.0,7.0,4.645,,14.0,3.0,5.291,29.5479101,1.0,33.33333333,7.0,19.0,36.84210526,43.64696422,2023-11-29 15:41:58.762555
3,32006012018P9,UFU,FÃSICA,2002.0,,3,4,4.0,,4.3,4.435,4.625,12,36,48,0,0,0,14,0.0,14.0,,,,,,,,,,,,,,8.0,13.0,61.53846154,50.37980801,2023-11-29 15:41:58.762555
3,52001016009P4,UFG,FÃSICA,1992.0,,3,4,4.0,,4.1,4.19,4.075,34,54,88,0,18,0,22,0.0,40.0,,,,27.0,12.0,6.539,71.65831671,,,,,,,4.0,15.0,26.66666667,30.21704252,2023-11-29 15:41:58.762555
3,32002017025P0,UFV,FISICA APLICADA,2001.0,,3,4,4.0,,4.1,4.16,3.875,17,34,51,0,8,0,13,0.0,21.0,,,,,,,,,,,,,,2.0,11.0,18.18181818,17.4310507,2023-11-29 15:41:58.762555
3,33051011007P7,UNIVAP,FÃSICA E ASTRONOMIA,2004.0,,3,4,4.0,,4.0,3.925,3.475,0,41,41,0,0,0,7,0.0,7.0,,,,,,,,,,,,,,4.0,14.0,28.57142857,27.84072638,2023-11-29 15:41:58.762555
3,40002012014P0,UEL,FÃSICA,1996.0,,5,3,3.0,,3.1,3.29,3.2,28,32,60,0,16,0,20,0.0,36.0,,,,19.0,7.0,4.244,,,,,,,,2.0,12.0,16.66666667,15.64907051,2023-11-29 15:41:58.762555
3,28001010002P5,UFBA,FÃSICA,1975.0,2007.0,4,3,3.0,,3.5,3.71,3.2,49,86,135,0,10,0,16,0.0,26.0,,,,19.0,5.0,4.847,,,,,,,,6.0,25.0,24.0,28.0424482,2023-11-29 15:41:58.762555
3,20001010013P1,UFMA,FÃSICA,2005.0,,3,3,3.0,,3.4,3.58,3.75,0,26,26,0,0,0,3,0.0,3.0,,,,,,,,,,,,,,2.0,12.0,16.66666667,15.64907051,2023-11-29 15:41:58.762555
3,13001019002P0,UFRR,FÃSICA,2006.0,,3,3,3.0,,3.3,3.57,3.75,0,12,12,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,2023-11-29 15:41:58.762555
3,33004137063P6,UNESP/RC,FÃSICA,2000.0,,3,3,3.0,3.0,3.4,3.695,3.7,29,27,56,0,19,0,15,0.0,34.0,,,,,,,,,,,,,,3.0,7.0,42.85714286,38.95519317,2023-11-29 15:41:58.762555
3,32003013006P1,UNIFEI,FÃSICA E MATEMÃTICA APLICADA,2006.0,,3,3,3.0,,3.3,3.285,3.5,0,11,11,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,2023-11-29 15:41:58.762555
3,40005011008P0,UEPG,CIÃŠNCIAS,2003.0,,3,3,3.0,,3.3,3.42,3.45,10,36,46,0,0,0,3,0.0,3.0,,,,,,,,,,,,,,1.0,10.0,10.0,6.48208556,2023-11-29 15:41:58.762555
3,50001019012P0,UFMT,FÃSICA,2005.0,,3,3,3.0,,3.0,3.26,3.25,0,31,31,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,0.0,10.0,0.0,,2023-11-29 15:41:58.762555
3,15001016037P3,UFPA,FÃSICA,2002.0,,3,3,3.0,,3.4,3.455,3.225,7,37,44,0,0,0,9,0.0,9.0,,,,,,,,,,,,,,1.0,10.0,10.0,6.48208556,2023-11-29 15:41:58.762555
3,41002016011P4,UDESC,FÃSICA,2006.0,,3,3,3.0,,3.0,3.015,3.0,0,9,9,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,2023-11-29 15:41:58.762555
3,12001015006P2,UFAM,FÃSICA,1999.0,,3,3,3.0,,3.1,3.14,2.875,13,30,43,0,9,0,10,0.0,19.0,,,,3.0,0.0,0.321,,,,,,,,1.0,7.0,14.28571429,17.87568114,2023-11-29 15:41:58.762555
3,31001017118P9,UFRJ,ASTRONOMIA,2003.0,,3,3,3.0,3.0,3.1,3.19,2.85,13,47,60,0,0,0,4,0.0,4.0,,,,,,,,,,,,,,9.0,15.0,60.0,58.02030779,2023-11-29 15:41:58.762555
3,51001012004P0,UFMS,FÃSICA,1995.0,,3,2,2.0,2.0,2.3,2.66,2.45,29,42,71,0,19,0,17,0.0,36.0,,,,16.0,1.0,2.911,,,,,,,,0.0,14.0,0.0,,2023-11-29 15:41:58.762555
4,33001014005P5,UFSCAR,QUÃMICA,1980.0,1987.0,7,7,7.0,,5.0,4.96,5.0,108,128,236,61,65,101,61,162.0,126.0,1.06557377,0.603960396,0.777777778,113.0,89.0,28.487,95.85247678,142.0,36.0,44.11,43.58820932,35.0,97.22222222,20.0,35.0,57.14285714,68.44375994,2023-11-29 15:41:58.762555
4,33003017007P0,UNICAMP,QUÃMICA,1972.0,1972.0,7,7,7.0,,5.0,4.96,5.0,202,248,450,131,94,138,140,269.0,234.0,0.717557252,1.014492754,0.869888476,159.0,88.0,39.341,79.91708093,308.0,79.0,99.493,42.43778503,74.0,93.67088608,48.0,82.0,58.53658537,69.91034434,2023-11-29 15:41:58.762555
4,33002010191P0,USP,QUÃMICA,1970.0,1970.0,6,7,7.0,,5.0,4.98,5.0,115,224,339,52,36,84,73,136.0,109.0,0.692307692,0.869047619,0.801470588,,,,,65.0,4.0,12.723,11.59852677,4.0,100.0,44.0,66.0,66.66666667,72.42778618,2023-11-29 15:41:58.762555
4,33004030072P8,UNESP/ARAR,QUÃMICA,1993.0,1993.0,6,7,7.0,,5.0,4.98,5.0,127,159,286,68,72,91,75,159.0,147.0,1.058823529,0.824175824,0.924528302,121.0,83.0,30.58,88.81651987,147.0,32.0,45.711,37.36058317,26.0,81.25,30.0,41.0,73.17073171,77.54450966,2023-11-29 15:41:58.762555
4,42002010012P7,UFSM,QUÃMICA,1985.0,1993.0,6,7,7.0,,4.9,4.92,5.0,51,63,114,28,47,37,87,65.0,134.0,1.678571429,2.351351351,2.061538462,77.0,48.0,20.554,81.82517414,37.0,6.0,9.362,33.98753298,4.0,66.66666667,20.0,21.0,95.23809524,84.99281863,2023-11-29 15:41:58.762555
4,41001010022P3,UFSC,QUÃMICA,1971.0,1988.0,6,7,7.0,,4.9,4.87,5.0,91,99,190,40,34,49,41,89.0,75.0,0.85,0.836734694,0.842696629,83.0,45.0,20.398,79.31252271,91.0,27.0,28.735,49.74297506,26.0,96.2962963,20.0,33.0,60.60606061,68.63122851,2023-11-29 15:41:58.762555
4,33002045005P8,USP/SC,FÃSICO-QUÃMICA,1971.0,1976.0,7,6,6.0,,4.9,4.85,5.0,87,84,171,42,50,49,33,91.0,83.0,1.19047619,0.673469388,0.912087912,85.0,60.0,21.509,90.14719142,121.0,33.0,41.174,42.8271399,28.0,84.84848485,21.0,28.0,75.0,78.92061721,2023-11-29 15:41:58.762555
4,31001017006P6,UFRJ,QUÃMICA ORGÃ‚NICA,1963.0,1963.0,6,6,6.0,,5.0,5.0,5.0,54,79,133,23,28,26,34,49.0,62.0,1.217391304,1.307692308,1.265306122,69.0,28.0,18.735,63.91354102,78.0,22.0,26.853,43.74995981,19.0,86.36363636,11.0,20.0,55.0,66.01537377,2023-11-29 15:41:58.762555
4,25001019036P5,UFPE,QUIMICA,1989.0,1989.0,6,6,6.0,,5.0,4.7325,4.757692308,57,93,150,17,16,21,30,38.0,46.0,0.941176471,1.428571429,1.210526316,20.0,8.0,4.756,,46.0,17.0,14.789,59.33975097,13.0,76.47058824,18.0,27.0,66.66666667,71.42213435,2023-11-29 15:41:58.762555
4,32001010005P2,UFMG,QUÃMICA,1967.0,1969.0,5,6,6.0,,5.0,4.98,5.0,131,173,304,33,46,58,65,91.0,111.0,1.393939394,1.120689655,1.21978022,65.0,32.0,17.032,72.59735266,105.0,31.0,35.361,46.6595021,27.0,87.09677419,28.0,45.0,62.22222222,65.19764373,2023-11-29 15:41:58.762555
4,42001013040P0,UFRGS,QUÃMICA,1985.0,1998.0,5,6,6.0,,5.0,4.96,5.0,62,135,197,16,24,38,47,54.0,71.0,1.5,1.236842105,1.314814815,59.0,29.0,15.248,73.08903611,21.0,4.0,4.205,,3.0,75.0,21.0,34.0,61.76470588,64.19244631,2023-11-29 15:41:58.762555
4,33002029031P8,USP/RP,QUÃMICA,1995.0,1995.0,5,5,5.0,5.0,4.8,4.575,4.838461538,89,111,200,32,59,67,27,99.0,86.0,1.84375,0.402985075,0.868686869,109.0,73.0,26.742,89.09349062,70.0,15.0,20.899,38.34108341,15.0,100.0,18.0,33.0,54.54545455,63.44455532,2023-11-29 15:41:58.762555
4,24001015030P4,UFPB/J.P.,QUIMICA,1986.0,1999.0,5,5,5.0,,4.55,4.54,4.784615385,35,47,82,3,29,17,33,20.0,62.0,9.666666667,1.941176471,3.1,49.0,25.0,11.929,77.10746854,3.0,2.0,0.643,,1.0,50.0,7.0,13.0,53.84615385,55.60183197,2023-11-29 15:41:58.762555
4,31001017010P3,UFRJ,FÃSICO-QUÃMICA,1973.0,1991.0,5,5,5.0,,4.8,4.5,4.676923077,33,34,67,15,9,12,14,27.0,23.0,0.6,1.166666667,0.851851852,19.0,7.0,5.164,60.50111032,26.0,6.0,7.984,40.17988361,5.0,83.33333333,6.0,10.0,60.0,70.60424938,2023-11-29 15:41:58.762555
4,33002045015P3,USP/SC,QUÃMICA (QUÃMICA ANALÃTICA),1985.0,1989.0,5,5,5.0,,4.55,4.635,4.623076923,82,107,189,39,66,43,73,82.0,139.0,1.692307692,1.697674419,1.695121951,90.0,51.0,20.598,84.48255094,79.0,15.0,24.367,32.49754699,14.0,93.33333333,21.0,33.0,63.63636364,72.42778618,2023-11-29 15:41:58.762555
4,28001010004P8,UFBA,QUIMICA,1968.0,1992.0,5,5,5.0,,4.55,4.52,4.569230769,58,82,140,15,36,30,46,45.0,82.0,2.4,1.533333333,1.822222222,59.0,34.0,14.527,81.92400626,28.0,7.0,8.32,44.88047047,3.0,42.85714286,10.0,21.0,47.61904762,57.27630184,2023-11-29 15:41:58.762555
4,22001018005P4,UFC,QUÃMICA INORGÃ‚NICA,1977.0,2000.0,5,5,5.0,,4.6,4.44,4.538461538,37,42,79,3,20,16,22,19.0,42.0,6.666666667,1.375,2.210526316,40.0,13.0,9.624,60.38150326,3.0,2.0,0.495,,1.0,50.0,7.0,14.0,50.0,55.26500828,2023-11-29 15:41:58.762555
4,31005012005P5,PUC-RIO,QUÃMICA (QUÃMICA ANALÃTICA INORGÃ‚NICA),1969.0,1971.0,5,5,5.0,,4.5,4.4,4.538461538,34,37,71,27,22,17,26,44.0,48.0,0.814814815,1.529411765,1.090909091,42.0,10.0,11.587,46.71397854,61.0,6.0,20.731,9.477065136,6.0,100.0,8.0,12.0,66.66666667,72.05280258,2023-11-29 15:41:58.762555
4,31003010027P0,UFF,QUÃMICA ORGÃ‚NICA,1991.0,1999.0,5,5,5.0,,4.6,4.2075,4.103846154,39,53,92,8,17,16,17,24.0,34.0,2.125,1.0625,1.416666667,33.0,12.0,8.076,63.70605126,8.0,2.0,1.394,,1.0,50.0,6.0,14.0,42.85714286,53.47801705,2023-11-29 15:41:58.762555
4,40004015002P5,UEM,QUÃMICA,1987.0,2001.0,4,5,5.0,,4.7,4.645,4.7,47,55,102,0,41,16,36,16.0,77.0,,2.25,4.8125,59.0,26.0,14.469,70.82781065,,,,,,,8.0,19.0,42.10526316,48.14335709,2023-11-29 15:41:58.762555
4,53001010005P5,UNB,QUÃMICA,1974.0,1991.0,4,5,5.0,,4.6,4.425,4.484615385,44,84,128,5,12,15,44,20.0,56.0,2.4,2.933333333,2.8,32.0,12.0,9.169,59.31351707,21.0,6.0,6.97,45.86631507,2.0,33.33333333,5.0,23.0,21.73913044,30.41790077,2023-11-29 15:41:58.762555
4,40001016026P2,UFPR,QUÃMICA,1991.0,1999.0,4,5,5.0,,4.6,4.415,4.376923077,68,97,165,3,22,22,58,25.0,80.0,7.333333333,2.636363636,3.2,22.0,10.0,4.898,,4.0,0.0,0.66,,0.0,,13.0,32.0,40.625,47.65387936,2023-11-29 15:41:58.762555
4,23001011012P3,UFRN,QUIMICA,1990.0,2002.0,5,4,4.0,4.0,4.3,4.065,4.084615385,40,45,85,0,31,8,40,8.0,71.0,,5.0,8.875,52.0,21.0,12.197,69.1663534,,,,,,,5.0,15.0,33.33333333,45.00486553,2023-11-29 15:41:58.762555
4,31001017009P5,UFRJ,QUÃMICA DE PRODUTOS NATURAIS,1964.0,1989.0,5,4,4.0,4.0,3.9,3.8125,3.757692308,37,45,82,10,10,16,18,26.0,28.0,1.0,1.125,1.076923077,24.0,12.0,6.574,71.44671742,47.0,8.0,15.484,26.35527422,3.0,37.5,7.0,13.0,53.84615385,64.26310749,2023-11-29 15:41:58.762555
4,22001018004P8,UFC,QUÃMICA ORGÃ‚NICA,1976.0,1991.0,4,4,4.0,4.0,4.35,4.305,4.484615385,35,33,68,10,23,13,24,23.0,47.0,2.3,1.846153846,2.043478261,28.0,14.0,7.317,73.33222336,19.0,4.0,5.184,41.25501973,2.0,50.0,3.0,11.0,27.27272727,40.58470508,2023-11-29 15:41:58.762555
4,31001017104P8,UFRJ,QUÃMICA INORGÃ‚NICA,1993.0,1993.0,4,4,4.0,4.0,4.55,4.3275,4.273076923,39,55,94,11,16,11,17,22.0,33.0,1.454545455,1.545454545,1.5,25.0,12.0,5.321,80.27608486,16.0,0.0,4.731,,0.0,,8.0,17.0,47.05882353,57.34260468,2023-11-29 15:41:58.762555
4,31007015003P5,IME,QUÃMICA,1969.0,1972.0,4,4,4.0,,4.0,3.9625,3.865384615,18,30,48,5,22,10,32,15.0,54.0,4.4,3.2,3.6,31.0,9.0,7.399,56.90432461,19.0,2.0,6.214,12.2160709,2.0,100.0,4.0,8.0,50.0,54.71305232,2023-11-29 15:41:58.762555
4,32005016009P3,UFJF,QUÃMICA,2001.0,2006.0,4,4,4.0,,3.55,3.7375,3.596153846,17,42,59,0,4,0,18,0.0,22.0,,,,,,,,,,,,,,4.0,11.0,36.36363636,44.8682597,2023-11-29 15:41:58.762555
4,31002013001P0,UFRRJ,QUÃMICA ORGÃ‚NICA,1966.0,1994.0,4,4,4.0,,4.25,3.8875,3.565384615,34,40,74,6,9,5,18,11.0,27.0,1.5,3.6,2.454545455,19.0,7.0,5.187,60.34968049,19.0,4.0,5.753,37.09455267,2.0,50.0,4.0,11.0,36.36363636,47.53237268,2023-11-29 15:41:58.762555
4,26001012003P2,UFAL,QUÃMICA E BIOTECNOLOGIA,1992.0,2000.0,4,4,4.0,,3.7,3.655,3.484615385,63,76,139,0,37,18,48,18.0,85.0,,2.666666667,4.722222222,37.0,15.0,8.057,72.23139688,,,,,,,5.0,21.0,23.80952381,31.87413566,2023-11-29 15:41:58.762555
4,31004016037P8,UERJ,QUÃMICA,2004.0,,4,4,4.0,,3.65,3.6275,3.380769231,0,36,36,0,0,0,14,0.0,14.0,,,,,,,,,,,,,,4.0,12.0,33.33333333,44.75413614,2023-11-29 15:41:58.762555
4,52001016035P5,UFG,QUÃMICA,,2006.0,4,4,4.0,,3.55,3.445,3.3,0,22,22,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,2023-11-29 15:41:58.762555
4,32006012011P4,UFU,QUÃMICA,1998.0,,3,4,4.0,,3.6,3.75,3.892307692,36,53,89,0,19,0,34,0.0,53.0,,,,13.0,3.0,1.961,,,,,,,,4.0,11.0,36.36363636,44.1795769,2023-11-29 15:41:58.762555
4,31003010047P0,UFF,QUÃMICA,2002.0,,3,4,4.0,,3.65,3.775,3.623076923,19,50,69,0,1,0,25,0.0,26.0,,,,,,,,,,,,,,8.0,17.0,47.05882353,54.11566488,2023-11-29 15:41:58.762555
4,33093016004P8,UNIFRAN,CIÃŠNCIAS,2002.0,2006.0,4,3,4.0,,3.25,3.13,3.0,8,47,55,0,0,0,30,0.0,30.0,,,,,,,,,,,,,,1.0,14.0,7.142857143,9.557846761,2023-11-29 15:41:58.762555
4,15001016007P7,UFPA,QUIMICA,1987.0,2005.0,4,3,4.0,,3.0,2.955,2.807692308,42,55,97,0,26,0,44,0.0,70.0,,,,29.0,5.0,7.307,40.74928188,,,,,,,2.0,16.0,12.5,20.90675748,2023-11-29 15:41:58.762555
4,12001015002P7,UFAM,QUÃMICA,1987.0,,4,3,3.0,,3.1,2.9375,2.703846154,24,46,70,0,21,0,19,0.0,40.0,,,,30.0,10.0,7.356,60.59908815,,,,,,,0.0,13.0,0.0,,2023-11-29 15:41:58.762555
4,31033016013P0,UENF,CIÃŠNCIAS NATURAIS,2003.0,2006.0,4,3,4.0,,3.0,3.1625,2.542307692,19,92,111,0,0,0,21,0.0,21.0,,,,,,,,,,,,,,7.0,24.0,29.16666667,41.50838622,2023-11-29 15:41:58.762555
4,40002012018P6,UEL,QUÃMICA DOS RECURSOS NATURAIS,2000.0,,3,3,3.0,3.0,3.35,3.385,3.161538462,20,35,55,0,11,0,26,0.0,37.0,,,,,,,,,,,,,,2.0,12.0,16.66666667,20.6382606,2023-11-29 15:41:58.762555
4,27001016010P1,FUFSE,QUIMICA,2003.0,,3,3,3.0,,3.1,3.2125,3.080769231,11,57,68,0,0,0,11,0.0,11.0,,,,,,,,,,,,,,4.0,18.0,22.22222222,31.32152542,2023-11-29 15:41:58.762555
4,30001013021P2,UFES,QUÃMICA,2006.0,,3,3,3.0,,3.25,3.25,3.0,0,18,18,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,2023-11-29 15:41:58.762555
4,40014010002P7,UNICENTRO,QUÃMICA APLICADA,2006.0,,3,3,3.0,,3.25,3.25,3.0,0,16,16,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,2023-11-29 15:41:58.762555
4,33078017003P0,UNICSUL,QUÃMICA,2005.0,,3,3,3.0,,3.384615385,3.2,3.0,0,24,24,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,0.0,9.0,0.0,,2023-11-29 15:41:58.762555
4,21001014003P9,FUFPI,QUIMICA,1999.0,,3,3,3.0,,3.1,3.18,3.0,22,49,71,0,8,0,27,0.0,35.0,,,,4.0,0.0,0.428,,,,,,,,2.0,11.0,18.18181818,27.79731898,2023-11-29 15:41:58.762555
4,28006011003P0,UESB,QUIMICA,2005.0,,3,3,3.0,,3.0,3.092307692,3.0,0,18,18,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,1.0,8.0,12.5,14.81981819,2023-11-29 15:41:58.762555
4,31001017117P2,UFRJ,QUÃMICA ANALÃTICA,2001.0,,3,3,3.0,,3.25,3.245,2.946153846,14,28,42,0,1,0,30,0.0,31.0,,,,,,,,,,,,,,3.0,8.0,37.5,41.50838622,2023-11-29 15:41:58.762555
4,52001016019P0,UFG,QUÃMICA,1999.0,,3,3,3.0,,3.35,3.1675,2.919230769,32,59,91,0,29,0,33,0.0,62.0,,,,8.0,2.0,0.856,,,,,,,,3.0,17.0,17.64705882,21.88595382,2023-11-29 15:41:58.762555
4,51001012007P9,UFMS,QUÃMICA,1996.0,,3,3,3.0,,2.7,2.8825,2.619230769,16,48,64,0,15,0,26,0.0,41.0,,,,16.0,5.0,2.647,,,,,,,,0.0,14.0,0.0,,2023-11-29 15:41:58.762555
4,20001010004P2,UFMA,QUIMICA,1995.0,,3,3,3.0,,3.05,2.8325,2.403846154,27,55,82,0,19,0,31,0.0,50.0,,,,30.0,10.0,7.386,60.46019064,,,,,,,0.0,15.0,0.0,,2023-11-29 15:41:58.762555
4,13001019003P6,UFRR,QUIMICA,2006.0,,3,3,3.0,,2.85,2.77,2.384615385,0,8,8,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,2023-11-29 15:41:58.762555
4,52012018001P1,UEG,CIÃŠNCIAS MOLECULARES,2006.0,,3,3,3.0,,2.6,2.6,2.384615385,0,14,14,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,2023-11-29 15:41:58.762555
4,41006011005P0,FURB,QUÃMICA,2002.0,,3,3,3.0,,2.7,2.61,2.323076923,21,39,60,0,1,0,20,0.0,21.0,,,,,,,,,,,,,,1.0,12.0,8.333333333,7.815630568,2023-11-29 15:41:58.762555
4,40005011009P6,UEPG,QUÃMICA APLICADA,2005.0,,3,3,3.0,,3.076923077,2.892307692,2.0,0,38,38,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,2.0,13.0,15.38461539,18.94328226,2023-11-29 15:41:58.762555
4,28005015004P0,UNEB,QUÃMICA APLICADA,2006.0,,3,3,3.0,,2.538461538,2.661538462,2.0,0,11,11,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,2023-11-29 15:41:58.762555
5,42001013005P0,UFRGS,GEOCIÃŠNCIAS,1968.0,1968.0,7,7,7.0,,5.0,4.985,4.975,88,123,211,21,44,38,64,59.0,108.0,2.095238095,1.684210526,1.830508475,95.0,23.0,24.004,49.63608903,89.0,29.0,30.722,49.95113988,20.0,68.96551724,26.0,37.0,70.27027027,77.12603611,2023-11-29 15:41:58.762555
